Tx de succes : 0.738 pour k = 10 en 9.258 sec.Coefs : 1, 2, 3, 3, 2, 10
Tx de succes : 0.733 pour k = 10 en 9.226 sec.Coefs : 1, 2, 3, 3, 2, 20
Tx de succes : 0.738 pour k = 10 en 9.255 sec.Coefs : 1, 2, 3, 3, 3, 10
Tx de succes : 0.733 pour k = 10 en 9.228 sec.Coefs : 1, 2, 3, 3, 3, 20
Tx de succes : 0.738 pour k = 10 en 9.256 sec.Coefs : 1, 2, 3, 4, 1, 10
Tx de succes : 0.73 pour k = 10 en 9.235 sec.Coefs : 1, 2, 3, 4, 1, 20
Tx de succes : 0.737 pour k = 10 en 9.271 sec.Coefs : 1, 2, 3, 4, 2, 10
Tx de succes : 0.732 pour k = 10 en 9.242 sec.Coefs : 1, 2, 3, 4, 2, 20
Tx de succes : 0.737 pour k = 10 en 9.272 sec.Coefs : 1, 2, 3, 4, 3, 10
Tx de succes : 0.731 pour k = 10 en 9.227 sec.Coefs : 1, 2, 3, 4, 3, 20
Tx de succes : 0.738 pour k = 10 en 9.264 sec.Coefs : 1, 2, 3, 5, 1, 10
Tx de succes : 0.731 pour k = 10 en 9.233 sec.Coefs : 1, 2, 3, 5, 1, 20
Tx de succes : 0.738 pour k = 10 en 9.259 sec.Coefs : 1, 2, 3, 5, 2, 10
Tx de succes : 0.732 pour k = 10 en 9.242 sec.Coefs : 1, 2, 3, 5, 2, 20
Tx de succes : 0.738 pour k = 10 en 9.268 sec.Coefs : 1, 2, 3, 5, 3, 10
Tx de succes : 0.733 pour k = 10 en 9.24 sec.Coefs : 1, 2, 3, 5, 3, 20
Tx de succes : 0.74 pour k = 10 en 9.271 sec.Coefs : 1, 2, 4, 1, 1, 10
Tx de succes : 0.733 pour k = 10 en 9.281 sec.Coefs : 1, 2, 4, 1, 1, 20
Tx de succes : 0.74 pour k = 10 en 9.288 sec.Coefs : 1, 2, 4, 1, 2, 10
Tx de succes : 0.737 pour k = 10 en 9.265 sec.Coefs : 1, 2, 4, 1, 2, 20
