Tx de succes : 0.7671657201858544 pour k = 10 en 11.83 sec.Coefs : 1 2 1 2 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.84 sec.Coefs : 1 3 3 3 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.86 sec.Coefs : 1 3 4 4 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.86 sec.Coefs : 1 3 5 5 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.87 sec.Coefs : 1 3 5 4 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.89 sec.Coefs : 1 4 3 4 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.9 sec.Coefs : 1 4 1 2 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.9 sec.Coefs : 1 4 2 1 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 11.92 sec.Coefs : 1 3 1 1 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.93 sec.Coefs : 1 4 4 3 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.94 sec.Coefs : 1 4 5 5 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.94 sec.Coefs : 1 5 2 1 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.94 sec.Coefs : 1 5 4 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.95 sec.Coefs : 1 4 3 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.96 sec.Coefs : 1 4 5 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.96 sec.Coefs : 1 4 5 2 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.96 sec.Coefs : 1 5 3 1 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 11.96 sec.Coefs : 1 5 5 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 11.99 sec.Coefs : 1 5 5 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 12.03 sec.Coefs : 1 4 3 5 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.11 sec.Coefs : 4 5 5 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.12 sec.Coefs : 4 5 4 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.12 sec.Coefs : 4 5 5 1 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.13 sec.Coefs : 2 4 1 2 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.14 sec.Coefs : 2 2 1 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.15 sec.Coefs : 2 4 1 4 2 10
